Group name,Folder,Lake (GLP-NGLP),Picture,"Individual (1,2,3)","Instar (1,2)",Sex (m/f),Distal Spine Length (mm)
henry-moore,08BS049,NGLP,30,2,2,f,4.969
henry-moore,08BS049,NGLP,45,3,2,f,4.978
henry-moore,08BS049,NGLP,38,2,2,f,5.036
henry-moore,08BS049,NGLP,10,2,2,f,5.045
henry-moore,08BS049,NGLP,24,2,2,f,5.045
henry-moore,08BS049,NGLP,43,2,2,f,5.059
henry-moore,08BS049,NGLP,41,2,2,f,5.094
henry-moore,08BS049,NGLP,39,3,2,f,5.095
henry-moore,08BS049,NGLP,42,2,2,f,5.103
henry-moore,08BS049,NGLP,46,3,2,f,5.107
henry-moore,08BS049,NGLP,27,2,2,f,5.179
henry-moore,08BS049,NGLP,29,2,2,f,5.194
henry-moore,08BS049,NGLP,47,1,2,f,5.272
henry-moore,08BS049,NGLP,26,2,2,f,5.3
henry-moore,08BS049,NGLP,23,2,2,f,5.302
henry-moore,08BS049,NGLP,28,2,2,f,5.314
henry-moore,08BS049,NGLP,44,1,2,f,5.346
henry-moore,08BS049,NGLP,2,2,2,f,5.363
henry-moore,08BS049,NGLP,43,3,2,f,5.381
henry-moore,08BS049,NGLP,46,1,2,f,5.392
henry-moore,08BS049,NGLP,25,2,2,f,5.418
henry-moore,08BS049,NGLP,7,2,2,f,5.426
henry-moore,08BS049,NGLP,40,2,2,f,5.429
henry-moore,08BS049,NGLP,47,3,2,f,5.451
henry-moore,08BS049,NGLP,37,2,2,f,5.453
henry-moore,08BS049,NGLP,19,2,2,f,5.456
henry-moore,08BS049,NGLP,6,2,2,f,5.48
henry-moore,08BS049,NGLP,5,2,2,f,5.49
henry-moore,08BS049,NGLP,4,2,2,f,5.511
henry-moore,08BS049,NGLP,12,2,2,f,5.515
henry-moore,08BS049,NGLP,31,2,2,f,5.522
henry-moore,08BS049,NGLP,11,2,2,f,5.552
henry-moore,08BS049,NGLP,17,2,2,f,5.557
henry-moore,08BS049,NGLP,18,2,2,f,5.569
henry-moore,08BS049,NGLP,45,1,2,f,5.573
henry-moore,08BS049,NGLP,8,2,2,f,5.59
henry-moore,08BS049,NGLP,21,2,2,f,5.596
henry-moore,08BS049,NGLP,3,2,2,f,5.733
henry-moore,08BS049,NGLP,9,2,2,f,5.822
henry-moore,08BS049,NGLP,16,2,2,f,5.888
henry-moore,08BS049,NGLP,15,2,2,f,6.143
henry-moore,08BS049,NGLP,22,2,2,f,6.188
henry-moore,08BS049,NGLP,20,2,2,f,6.206
hum-has,08BS001,NGLP,8,2,2,f,4.32
hum-has,08BS001,NGLP,6,1,2,f,4.37
hum-has,08BS001,NGLP,27,3,2,f,4.45
hum-has,08BS001,NGLP,2,2,2,f,4.46
hum-has,08BS001,NGLP,28,3,2,f,4.5
hum-has,08BS001,NGLP,15,3,2,f,4.54
hum-has,08BS001,NGLP,21,2,2,f,4.54
hum-has,08BS001,NGLP,12,1,2,m,4.55
hum-has,08BS001,NGLP,3,2,2,f,4.56
hum-has,08BS001,NGLP,19,1,2,f,4.6
hum-has,08BS001,NGLP,3,1,2,f,4.69
hum-has,08BS001,NGLP,15,1,2,f,4.73
hum-has,08BS001,NGLP,15,2,2,f,4.78
hum-has,08BS001,NGLP,4,1,2,f,4.81
hum-has,08BS001,NGLP,12,2,2,f,4.82
hum-has,08BS001,NGLP,27,2,2,f,4.83
hum-has,08BS001,NGLP,11,1,2,f,4.84
hum-has,08BS001,NGLP,22,1,2,f,4.84
hum-has,08BS001,NGLP,26,1,2,f,4.85
hum-has,08BS001,NGLP,33,1,2,f,4.85
hum-has,08BS001,NGLP,26,2,2,f,4.88
hum-has,08BS001,NGLP,25,2,2,f,4.91
hum-has,08BS001,NGLP,27,1,2,m,4.95
hum-has,08BS001,NGLP,18,1,2,f,4.97
hum-has,08BS001,NGLP,25,3,2,f,5.05
hum-has,08BS001,NGLP,19,2,2,f,5.11
hum-has,08BS001,NGLP,9,2,2,f,5.12
hum-has,08BS001,NGLP,16,2,2,f,5.14
hum-has,08BS001,NGLP,17,1,2,f,5.15
hum-has,08BS001,NGLP,9,1,2,f,5.33
hum-has,08BS001,NGLP,2,1,2,f,5.93
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,9,2,2,f,4.496
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,22,2,2,f,4.701
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,17,2,2,f,4.856
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,7,2,2,f,4.917
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,8,2,2,f,4.939
"Jamie Prime, Rachel Dietrich",08BS048,NGLP,5,1,2,f,4.953
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,16,2,2,f,4.980
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,22,3,2,f,5.016
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,12,2,2,f,5.034
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,16,1,2,f,5.055
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,18,2,2,f,5.153
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,3,2,2,f,5.171
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,4,2,2,f,5.182
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,5,2,2,f,5.190
"Jamie Prime, Rachel Dietrich",08BS048,NGLP,6,3,2,f,5.211
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,13,2,2,f,5.275
"Jamie Prime, Rachel Dietrich",08BS048,NGLP,3,2,2,f,5.285
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,11,2,2,f,5.287
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,14,2,2,f,5.288
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,10,2,2,f,5.355
"Jamie Prime, Rachel Dietrich",08BS047,NGLP,6,2,2,f,5.443
"Jamie Prime, Rachel Dietrich",08BS048,NGLP,3,3,2,f,5.539
Jansz-VanLeeuwen,08BS049,NGLP,10,2,2,f,4.601
Jansz-VanLeeuwen,08BS049,NGLP,32,2,2,f,4.752
Jansz-VanLeeuwen,08BS049,NGLP,44,2,2,f,4.798
Jansz-VanLeeuwen,08BS049,NGLP,47,2,2,f,4.817
Jansz-VanLeeuwen,08BS049,NGLP,45,2,2,f,4.824
Jansz-VanLeeuwen,08BS049,NGLP,12,2,2,f,4.853
Jansz-VanLeeuwen,08BS049,NGLP,45,3,2,f,4.858
Jansz-VanLeeuwen,08BS049,NGLP,30,2,2,f,4.866
Jansz-VanLeeuwen,08BS049,NGLP,19,2,2,f,4.868
Jansz-VanLeeuwen,08BS049,NGLP,34,2,2,f,4.871
Jansz-VanLeeuwen,08BS049,NGLP,46,2,2,f,4.884
Jansz-VanLeeuwen,08BS049,NGLP,18,2,2,f,4.894
Jansz-VanLeeuwen,08BS049,NGLP,5,2,2,f,4.901
Jansz-VanLeeuwen,08BS049,NGLP,2,2,2,f,4.914
Jansz-VanLeeuwen,08BS049,NGLP,17,2,2,f,4.932
Jansz-VanLeeuwen,08BS049,NGLP,7,2,2,f,4.938
Jansz-VanLeeuwen,08BS049,NGLP,4,2,2,f,4.957
Jansz-VanLeeuwen,08BS049,NGLP,21,2,2,f,4.969
Jansz-VanLeeuwen,08BS049,NGLP,46,3,2,f,4.971
Jansz-VanLeeuwen,08BS049,NGLP,43,2,2,f,4.979
Jansz-VanLeeuwen,08BS049,NGLP,38,2,2,f,4.988
Jansz-VanLeeuwen,08BS049,NGLP,11,2,2,f,4.998
Jansz-VanLeeuwen,08BS049,NGLP,6,2,2,f,5
Jansz-VanLeeuwen,08BS049,NGLP,8,2,2,f,5.018
Jansz-VanLeeuwen,08BS049,NGLP,24,2,2,f,5.042
Jansz-VanLeeuwen,08BS049,NGLP,42,2,2,f,5.066
Jansz-VanLeeuwen,08BS049,NGLP,27,2,2,f,5.104
Jansz-VanLeeuwen,08BS049,NGLP,3,1,2,f,5.119
Jansz-VanLeeuwen,08BS049,NGLP,41,2,2,f,5.155
Jansz-VanLeeuwen,08BS049,NGLP,46,1,2,f,5.186
Jansz-VanLeeuwen,08BS049,NGLP,23,2,2,f,5.189
Jansz-VanLeeuwen,08BS049,NGLP,47,1,2,f,5.194
Jansz-VanLeeuwen,08BS049,NGLP,9,2,2,f,5.204
Jansz-VanLeeuwen,08BS049,NGLP,16,2,2,f,5.219
Jansz-VanLeeuwen,08BS049,NGLP,29,2,2,m,5.22
Jansz-VanLeeuwen,08BS049,NGLP,39,2,2,f,5.224
Jansz-VanLeeuwen,08BS049,NGLP,28,2,2,f,5.247
Jansz-VanLeeuwen,08BS049,NGLP,26,2,2,f,5.263
Jansz-VanLeeuwen,08BS049,NGLP,37,2,2,f,5.277
Jansz-VanLeeuwen,08BS049,NGLP,43,3,2,f,5.359
Jansz-VanLeeuwen,08BS049,NGLP,47,3,2,f,5.366
Jansz-VanLeeuwen,08BS049,NGLP,40,2,2,f,5.386
Jansz-VanLeeuwen,08BS049,NGLP,44,1,2,f,5.395
Jansz-VanLeeuwen,08BS049,NGLP,45,1,2,f,5.407
Jansz-VanLeeuwen,08BS049,NGLP,25,2,2,f,5.447
Jansz-VanLeeuwen,08BS049,NGLP,31,2,2,f,5.453
Jansz-VanLeeuwen,08BS049,NGLP,15,2,2,f,5.494
Jansz-VanLeeuwen,08BS049,NGLP,22,2,2,f,5.533
Jansz-VanLeeuwen,08BS049,NGLP,33,2,2,m,5.601
Jansz-VanLeeuwen,08BS049,NGLP,20,2,2,f,5.629
jones-hamilton,08BS001,NGLP,6,2,2,M,4.2
jones-hamilton,08BS001,NGLP,2,2,2,F,4.3
jones-hamilton,08BS001,NGLP,8,2,2,M,4.3
jones-hamilton,08BS001,NGLP,3,1,2,F,4.5
jones-hamilton,08BS001,NGLP,3,2,2,F,4.6
jones-hamilton,08BS001,NGLP,4,1,2,M,4.7
jones-hamilton,08BS001,NGLP,21,3,2,m,4.8
jones-hamilton,08BS001,NGLP,26,2,2,f,4.8
jones-hamilton,08BS001,NGLP,9,2,2,M,5
jones-hamilton,08BS001,NGLP,9,3,2,F,5.3
jones-hamilton,08BS001,NGLP,26,1,2,f,5.5
jones-hamilton,08BS001,NGLP,21,2,2,f,5.6
jones-hamilton,08BS001,NGLP,19,1,2,f,5.7
jones-hamilton,08BS001,NGLP,19,2,2,f,5.7
jones-hamilton,08BS001,NGLP,22,1,2,m,5.9
jones-hamilton,08BS001,NGLP,25,2,2,f,5.9
jones-hamilton,08BS001,NGLP,28,3,2,f,5.9
jones-hamilton,08BS001,NGLP,4,2,2,F,6
jones-hamilton,08BS001,NGLP,25,3,2,f,6.1
jones-hamilton,08BS001,NGLP,27,1,2,m,6.1
jones-hamilton,08BS001,NGLP,27,2,2,f,6.7
jones-hamilton,08BS001,NGLP,27,3,2,f,6.7
Jones-Rowe,08BS049,NGLP,10,2,2,F,4.87
Jones-Rowe,08BS049,NGLP,32,2,2,F,4.92
Jones-Rowe,08BS049,NGLP,45,2,2,F,4.97
Jones-Rowe,08BS049,NGLP,2,2,2,F,4.98968
Jones-Rowe,08BS049,NGLP,44,2,2,F,5
Jones-Rowe,08BS049,NGLP,5,2,2,F,5.01
Jones-Rowe,08BS049,NGLP,6,2,2,F,5.01
Jones-Rowe,08BS049,NGLP,19,2,2,F,5.03
Jones-Rowe,08BS049,NGLP,47,2,2,F,5.03
Jones-Rowe,08BS049,NGLP,12,2,2,F,5.04
Jones-Rowe,08BS049,NGLP,30,2,2,F,5.06
Jones-Rowe,08BS049,NGLP,34,2,2,F,5.07
Jones-Rowe,08BS049,NGLP,4,2,2,F,5.09
Jones-Rowe,08BS049,NGLP,7,2,2,F,5.09
Jones-Rowe,08BS049,NGLP,45,3,2,F,5.1
Jones-Rowe,08BS049,NGLP,18,2,2,F,5.11
Jones-Rowe,08BS049,NGLP,46,2,2,F,5.11
Jones-Rowe,08BS049,NGLP,24,2,2,F,5.14
Jones-Rowe,08BS049,NGLP,17,2,2,F,5.16
Jones-Rowe,08BS049,NGLP,21,2,2,F,5.17
Jones-Rowe,08BS049,NGLP,46,3,2,F,5.17
Jones-Rowe,08BS049,NGLP,38,2,2,F,5.19
Jones-Rowe,08BS049,NGLP,8,2,2,F,5.22
Jones-Rowe,08BS049,NGLP,11,2,2,F,5.22
Jones-Rowe,08BS049,NGLP,43,2,2,F,5.24
Jones-Rowe,08BS049,NGLP,39,3,2,F,5.27
Jones-Rowe,08BS049,NGLP,41,2,2,F,5.27
Jones-Rowe,08BS049,NGLP,42,2,2,F,5.27
Jones-Rowe,08BS049,NGLP,27,2,2,F,5.29
Jones-Rowe,08BS049,NGLP,3,2,2,F,5.32
Jones-Rowe,08BS049,NGLP,47,1,2,F,5.37
Jones-Rowe,08BS049,NGLP,29,2,2,F,5.38
Jones-Rowe,08BS049,NGLP,39,2,2,F,5.38
Jones-Rowe,08BS049,NGLP,23,2,2,F,5.41
Jones-Rowe,08BS049,NGLP,9,2,2,M,5.44
Jones-Rowe,08BS049,NGLP,46,1,2,F,5.44
Jones-Rowe,08BS049,NGLP,16,2,2,F,5.45
Jones-Rowe,08BS049,NGLP,28,2,2,F,5.47
Jones-Rowe,08BS049,NGLP,26,2,2,F,5.48
Jones-Rowe,08BS049,NGLP,37,2,2,F,5.48
Jones-Rowe,08BS049,NGLP,47,3,2,F,5.48
Jones-Rowe,08BS049,NGLP,43,3,2,F,5.54
Jones-Rowe,08BS049,NGLP,44,1,2,F,5.6
Jones-Rowe,08BS049,NGLP,15,2,2,F,5.65
Jones-Rowe,08BS049,NGLP,31,2,2,F,5.65
Jones-Rowe,08BS049,NGLP,40,2,2,F,5.65
Jones-Rowe,08BS049,NGLP,25,2,2,F,5.67
Jones-Rowe,08BS049,NGLP,22,2,2,F,5.73
Jones-Rowe,08BS049,NGLP,45,1,2,F,5.75
Jones-Rowe,08BS049,NGLP,20,2,2,F,5.79
Kathleen C. -Laura J.,08BS037,NGLP,2,2,2,f,4.756
Kathleen C. -Laura J.,08BS046,NGLP,5,2,2,f,6.553
Kathleen C. -Laura J.,08BS037,NGLP,4,1,2,f,6.874
Kathleen C. -Laura J.,08BS046,NGLP,2,3,2,f,6.933
Kathleen C. -Laura J.,08BS036,NGLP,4,1,2,f,7.073
Kathleen C. -Laura J.,08BS046,NGLP,9,2,2,f,7.122
Kathleen C. -Laura J.,08BS036,NGLP,2,1,2,f,7.272
Kathleen C. -Laura J.,08BS046,NGLP,13,2,2,m,7.365
Kathleen C. -Laura J.,08BS037,NGLP,7,2,2,f,7.377
Kathleen C. -Laura J.,08BS046,NGLP,4,2,2,f,7.404
Kathleen C. -Laura J.,08BS038,NGLP,3,2,2,m,7.45
Kathleen C. -Laura J.,08BS046,NGLP,6,2,2,f,7.526
Kathleen C. -Laura J.,08BS046,NGLP,10,2,2,f,7.555
Kathleen C. -Laura J.,08BS046,NGLP,8,2,2,f,7.988
Kathleen C. -Laura J.,08BS046,NGLP,12,2,2,f,8.104
Kathleen C. -Laura J.,08BS036,NGLP,3,2,2,f,8.151
Kathleen C. -Laura J.,08BS037,NGLP,6,3,2,f,8.34
Kathleen C. -Laura J.,08BS046,NGLP,3,2,2,f,8.645
Kathleen C. -Laura J.,08BS036,NGLP,2,2,2,f,9.085
Luff-Karner,08BSO61,NGLP,9,2,2,F,4.693
Luff-Karner,08BSO83,NGLP,22,2,2,F,4.877
Luff-Karner,08BSO77,NGLP,17,2,2,F,5.072
Luff-Karner,08BSO59,NGLP,8,2,2,F,5.110
Luff-Karner,08BSO67,NGLP,12,2,2,F,5.188
Luff-Karner,08BSO57,NGLP,7,2,2,F,5.203
Luff-Karner,08BSO48,NGLP,5,1,2,F,5.264
Luff-Karner,08BSO75,NGLP,16,2,2,F,5.287
Luff-Karner,08BSO53,NGLP,5,2,2,F,5.293
Luff-Karner,08BSO71,NGLP,14,2,2,F,5.31
Luff-Karner,08BSO49,NGLP,3,2,2,F,5.326
Luff-Karner,08BSO74,NGLP,16,1,2,F,5.382
Luff-Karner,08BSO48,NGLP,3,2,2,F,5.389
Luff-Karner,08BSO81,NGLP,21,2,2,F,5.415
Luff-Karner,08BSO65,NGLP,11,2,2,F,5.472
Luff-Karner,08BSO69,NGLP,13,2,2,F,5.508
Luff-Karner,08BSO79,NGLP,18,2,2,F,5.576
Luff-Karner,08BSO55,NGLP,6,2,2,F,5.593
Luff-Karner,08BSO63,NGLP,10,2,2,F,5.648
Luff-Karner,08BSO47,NGLP,2,1,2,F,5.723
Luff-Karner,08BSO48,NGLP,3,3,2,F,5.892
Luff-Karner,08BSO51,NGLP,4,2,2,F,6.829
Luff-Karner,08BSO48,NGLP,6,3,2,F,6.915
musafija-cleghorn,08BS047,NGLP,9,2,2,f,4.415
musafija-cleghorn,08BS047,NGLP,22,2,2,f,4.57
musafija-cleghorn,08BS047,NGLP,17,2,2,f,4.748
musafija-cleghorn,08BS047,NGLP,8,2,2,f,4.854
musafija-cleghorn,08BS047,NGLP,7,2,2,f,4.868
musafija-cleghorn,08BS047,NGLP,22,1,2,f,4.958
musafija-cleghorn,08BS048,NGLP,5,3,2,F,4.969
musafija-cleghorn,08BS047,NGLP,16,3,2,f,5.015
musafija-cleghorn,08BS047,NGLP,16,2,2,f,5.028
musafija-cleghorn,08BS047,NGLP,12,2,2,f,5.052
musafija-cleghorn,08BS047,NGLP,3,2,2,f,5.09
musafija-cleghorn,08BS047,NGLP,5,2,2,f,5.101
musafija-cleghorn,08BS047,NGLP,4,2,2,f,5.116
musafija-cleghorn,08BS047,NGLP,18,2,2,f,5.139
musafija-cleghorn,08BS047,NGLP,13,2,2,f,5.197
musafija-cleghorn,08BS047,NGLP,14,2,2,f,5.197
musafija-cleghorn,08BS048,NGLP,3,2,2,F,5.203
musafija-cleghorn,08BS047,NGLP,11,2,2,f,5.212
musafija-cleghorn,08BS048,NGLP,6,1,2,F,5.22
musafija-cleghorn,08BS047,NGLP,6,2,2,f,5.324
musafija-cleghorn,08BS047,NGLP,10,2,2,f,5.332
musafija-cleghorn,08BS048,NGLP,3,1,2,F,5.478
musafija-cleghorn,08BS047,NGLP,2,3,2,f,5.479
Olivia-Taylor,08BS047,NGLP,9,2,2,f,4.633
Olivia-Taylor,08BS048,NGLP,5,3,2,f,4.82
Olivia-Taylor,08BS047,NGLP,17,2,2,f,4.884
Olivia-Taylor,08BS047,NGLP,22,2,2,m,4.906
Olivia-Taylor,08BS047,NGLP,8,2,2,f,4.959
Olivia-Taylor,08BS047,NGLP,16,2,2,f,5.068
Olivia-Taylor,08BS047,NGLP,22,1,2,m,5.107
Olivia-Taylor,08BS047,NGLP,16,3,2,f,5.124
Olivia-Taylor,08BS047,NGLP,7,2,2,f,5.175
Olivia-Taylor,08BS047,NGLP,5,2,2,f,5.178
Olivia-Taylor,08BS048,NGLP,6,1,2,f,5.216
Olivia-Taylor,08BS048,NGLP,3,2,2,f,5.227
Olivia-Taylor,08BS047,NGLP,12,2,2,f,5.241
Olivia-Taylor,08BS047,NGLP,4,2,2,f,5.266
Olivia-Taylor,08BS047,NGLP,6,2,2,f,5.312
Olivia-Taylor,08BS047,NGLP,18,2,2,f,5.328
Olivia-Taylor,08BS047,NGLP,14,2,2,f,5.362
Olivia-Taylor,08BS047,NGLP,3,2,2,f,5.392
Olivia-Taylor,08BS047,NGLP,11,2,2,f,5.394
Olivia-Taylor,08BS048,NGLP,3,1,2,f,5.43
Olivia-Taylor,08BS047,NGLP,13,2,2,f,5.444
Olivia-Taylor,08BS047,NGLP,2,3,2,f,5.499
Olivia-Taylor,08BS047,NGLP,10,2,2,f,5.662
Olivia-Taylor,08BS047,NGLP,2,2,2,f,6.228
Ornawka-KearnanCarbonneau,08BS049,NGLP,33,2,2,m,4.49
Ornawka-KearnanCarbonneau,08BS049,NGLP,10,2,2,f,4.51
Ornawka-KearnanCarbonneau,08BS049,NGLP,2,2,2,f,4.85
Ornawka-KearnanCarbonneau,08BS049,NGLP,47,2,2,f,4.879
Ornawka-KearnanCarbonneau,08BS049,NGLP,5,2,2,f,4.91
Ornawka-KearnanCarbonneau,08BS049,NGLP,4,2,2,f,4.93
Ornawka-KearnanCarbonneau,08BS049,NGLP,45,2,2,f,4.938
Ornawka-KearnanCarbonneau,08BS049,NGLP,6,2,2,f,4.96
Ornawka-KearnanCarbonneau,08BS049,NGLP,44,2,2,f,4.97
Ornawka-KearnanCarbonneau,08BS049,NGLP,7,2,2,f,4.98
Ornawka-KearnanCarbonneau,08BS049,NGLP,46,2,2,f,5.003
Ornawka-KearnanCarbonneau,08BS049,NGLP,32,2,2,f,5.02
Ornawka-KearnanCarbonneau,08BS049,NGLP,34,2,2,f,5.02
Ornawka-KearnanCarbonneau,08BS049,NGLP,19,2,2,f,5.03
Ornawka-KearnanCarbonneau,08BS049,NGLP,12,2,2,m,5.06
Ornawka-KearnanCarbonneau,08BS049,NGLP,8,2,2,f,5.09
Ornawka-KearnanCarbonneau,08BS049,NGLP,43,2,2,f,5.09
Ornawka-KearnanCarbonneau,08BS049,NGLP,18,2,2,f,5.1
Ornawka-KearnanCarbonneau,08BS049,NGLP,30,2,2,f,5.11
Ornawka-KearnanCarbonneau,08BS049,NGLP,21,2,2,f,5.14
Ornawka-KearnanCarbonneau,08BS049,NGLP,24,2,2,f,5.14
Ornawka-KearnanCarbonneau,08BS049,NGLP,3,2,2,f,5.15
Ornawka-KearnanCarbonneau,08BS049,NGLP,17,2,2,f,5.15
Ornawka-KearnanCarbonneau,08BS049,NGLP,38,2,2,f,5.16
Ornawka-KearnanCarbonneau,08BS049,NGLP,41,2,2,f,5.16
Ornawka-KearnanCarbonneau,08BS049,NGLP,46,1,2,f,5.189
Ornawka-KearnanCarbonneau,08BS049,NGLP,47,1,2,f,5.223
Ornawka-KearnanCarbonneau,08BS049,NGLP,9,2,2,m,5.25
Ornawka-KearnanCarbonneau,08BS049,NGLP,11,2,2,f,5.28
Ornawka-KearnanCarbonneau,08BS049,NGLP,27,2,2,f,5.3
Ornawka-KearnanCarbonneau,08BS049,NGLP,39,2,2,f,5.32
Ornawka-KearnanCarbonneau,08BS049,NGLP,16,2,2,f,5.33
Ornawka-KearnanCarbonneau,08BS049,NGLP,42,2,2,f,5.34
Ornawka-KearnanCarbonneau,08BS049,NGLP,29,2,2,m,5.36
Ornawka-KearnanCarbonneau,08BS049,NGLP,23,2,2,m,5.4
Ornawka-KearnanCarbonneau,08BS049,NGLP,26,2,2,f,5.42
Ornawka-KearnanCarbonneau,08BS049,NGLP,28,2,2,f,5.43
Ornawka-KearnanCarbonneau,08BS049,NGLP,45,1,2,m,5.44
Ornawka-KearnanCarbonneau,08BS049,NGLP,37,2,2,f,5.5
Ornawka-KearnanCarbonneau,08BS049,NGLP,44,1,2,m,5.51
Ornawka-KearnanCarbonneau,08BS049,NGLP,15,2,2,f,5.59
Ornawka-KearnanCarbonneau,08BS049,NGLP,25,2,2,f,5.62
Ornawka-KearnanCarbonneau,08BS049,NGLP,40,2,2,f,5.64
Ornawka-KearnanCarbonneau,08BS049,NGLP,31,2,2,f,5.73
Ornawka-KearnanCarbonneau,08BS049,NGLP,20,2,2,f,5.76
Ornawka-KearnanCarbonneau,08BS049,NGLP,22,2,2,f,5.82
Peever-Thomson,08BS035,NGLP,2,1,2,f,4.326
Peever-Thomson,08BS002,NGLP,3,2,2,f,4.67
Peever-Thomson,08BS002,NGLP,6,2,2,f,4.9
Peever-Thomson,08BS002,NGLP,3,1,2,f,4.925
Peever-Thomson,08BS035,NGLP,2,2,2,f,4.972
Peever-Thomson,08BS002,NGLP,6,3,2,f,4.999
Peever-Thomson,08BS002,NGLP,5,1,2,f,5.053
Peever-Thomson,08BS035,NGLP,4,2,2,m,5.653
Polfuss- Sora,08BS046,NGLP,4,2,2,f,4.163
Polfuss- Sora,08BS046,NGLP,1,1,2,f,4.346
Polfuss- Sora,08BS046,NGLP,8,2,2,m,4.51
Polfuss- Sora,08BS046,NGLP,6,3,2,m,4.618
Polfuss- Sora,08BS046,NGLP,3,2,2,f,4.745
Polfuss- Sora,08BS037,NGLP,3,1,2,f,4.758
Polfuss- Sora,08BS046,NGLP,5,2,2,f,4.865
Polfuss- Sora,08BS046,NGLP,9,2,2,f,4.905
Polfuss- Sora,08BS046,NGLP,12,2,2,m,4.931
Polfuss- Sora,08BS046,NGLP,11,2,2,f,4.96
Polfuss- Sora,08BS046,NGLP,7,2,2,f,5.11
Polfuss- Sora,08BS038,NGLP,2,2,2,m,5.148
Polfuss- Sora,08BS036,NGLP,3,1,2,f,5.306
Polfuss- Sora,08BS046,NGLP,2,1,2,m,5.389
Polfuss- Sora,08BS037,NGLP,5,1,2,m,5.45
Polfuss- Sora,08BS036,NGLP,1,1,2,m,5.592
Prigione-Harris,08BS046,NGLP,5,2,2,f,4.467
Prigione-Harris,08BS046,NGLP,2,3,2,f,4.575
Prigione-Harris,08BS037,NGLP,4,1,2,f,4.601
Prigione-Harris,08BS036,NGLP,4,1,2,f,4.685
Prigione-Harris,08BS046,NGLP,9,2,2,f,4.695
Prigione-Harris,08BS036,NGLP,2,1,2,f,4.869
Prigione-Harris,08BS046,NGLP,6,2,2,f,4.929
Prigione-Harris,08BS046,NGLP,4,2,2,f,4.998
Prigione-Harris,08BS038,NGLP,3,2,2,?,5.057
Prigione-Harris,08BS046,NGLP,13,2,2,?,5.069
Prigione-Harris,08BS046,NGLP,10,2,2,f,5.235
Prigione-Harris,08BS046,NGLP,8,2,2,f,5.284
Prigione-Harris,08BS046,NGLP,12,2,2,f,5.364
Prigione-Harris,08BS046,NGLP,3,2,2,f,5.707
Rodriguez-Stornebrink,08BS046,NGLP,5,1,2,f,4.572
Rodriguez-Stornebrink,08BS046,NGLP,2,1,2,f,4.711
Rodriguez-Stornebrink,08BS046,NGLP,9,2,2,f,4.774
Rodriguez-Stornebrink,08BS036,NGLP,4,1,2,f,4.787
Rodriguez-Stornebrink,08BS036,NGLP,2,1,2,f,4.992
Rodriguez-Stornebrink,08BS046,NGLP,4,1,2,f,5.078
Rodriguez-Stornebrink,08BS046,NGLP,6,1,2,f,5.092
Rodriguez-Stornebrink,08BS038,NGLP,3,2,2,f,5.137
Rodriguez-Stornebrink,08BS046,NGLP,13,1,2,f,5.197
Rodriguez-Stornebrink,08BS046,NGLP,10,2,2,f,5.375
Rodriguez-Stornebrink,08BS046,NGLP,8,1,2,f,5.43
Rodriguez-Stornebrink,08BS037,NGLP,6,1,2,f,5.485
Rodriguez-Stornebrink,08BS046,NGLP,12,2,2,f,5.55
Rodriguez-Stornebrink,08BS046,NGLP,3,1,2,f,5.879
Schnurr-Smiley,08BS035,NGLP,2,3,2,f,4.382
Schnurr-Smiley,08BS002,NGLP,3,2,2,f,4.5
Schnurr-Smiley,08BS002,NGLP,3,1,2,f,4.8
Schnurr-Smiley,08BS002,NGLP,6,2,2,f,4.9
Schnurr-Smiley,08BS002,NGLP,5,1,2,f,5
Schnurr-Smiley,08BS002,NGLP,6,3,2,f,5
Schnurr-Smiley,08BS035,NGLP,2,2,2,f,5.082
Schnurr-Smiley,08BS035,NGLP,4,2,2,f,5.837
Scott-Sawula,08BS049,NGLP,10,2,2,f,4.398
Scott-Sawula,08BS049,NGLP,32,2,2,f,4.738
Scott-Sawula,08BS049,NGLP,47,2,2,f,4.774
Scott-Sawula,08BS049,NGLP,45,2,2,f,4.784
Scott-Sawula,08BS049,NGLP,44,2,2,f,4.836
Scott-Sawula,08BS049,NGLP,34,2,2,f,4.893
Scott-Sawula,08BS049,NGLP,30,2,2,f,4.928
Scott-Sawula,08BS049,NGLP,46,2,2,f,4.93
Scott-Sawula,08BS049,NGLP,19,2,2,f,4.949
Scott-Sawula,08BS049,NGLP,2,2,2,f,4.956
